session_id,lap_number,timestamp_iso,duration_s,avg_speed_mps,max_speed_mps,distance_m,controller,profile,latency_ms,odom_noise_std,lateral_error_rms,lateral_error_max,steering_rate_max,offtrack_events
2026-06-10T12-17-06,1,2026-06-10T12:22:29,233.400,2.309,2.916,538.84,pure_pursuit_lidar,finetuned_perturbed_l500_n0,500,0.0000,0.1244,0.3337,0.6000,0
