session_id,lap_number,timestamp_iso,duration_s,avg_speed_mps,max_speed_mps,distance_m,controller,profile,latency_ms,odom_noise_std,lateral_error_rms,lateral_error_max,steering_rate_max,offtrack_events
2026-06-10T11-29-33,1,2026-06-10T11:34:53,234.600,2.296,2.913,538.75,pure_pursuit_lidar,finetuned_perturbed_l200_n0,200,0.0000,0.1265,0.3343,0.6000,0
