session_id,lap_number,timestamp_iso,duration_s,avg_speed_mps,max_speed_mps,distance_m,controller,profile,latency_ms,odom_noise_std,lateral_error_rms,lateral_error_max,steering_rate_max,offtrack_events
2026-06-10T11-00-26,1,2026-06-10T11:05:48,237.000,3.268,2.795,774.53,pure_pursuit_lidar,finetuned_perturbed_l0_n005,0,0.0500,0.1438,0.4790,0.6000,0
