session_id,lap_number,timestamp_iso,duration_s,avg_speed_mps,max_speed_mps,distance_m,controller,profile,latency_ms,odom_noise_std,lateral_error_rms,lateral_error_max,steering_rate_max,offtrack_events
2026-06-10T12-37-17,1,2026-06-10T12:42:28,235.600,3.305,2.842,778.61,pure_pursuit_lidar,finetuned_perturbed_l500_n005,500,0.0500,0.1141,0.4253,0.6000,0
